File_Name,Charge,Y_value,M,Vibration mode,Displacement,Chemicals_1,Chemicals_2,Chemicals_3,Chemicals_4,Chemicals_5,Chemicals_6,Chemicals_7
Ag4_-1_03_3_-0.5.dat,-1,146.31,03,3,-0.5,"['Ag', '0.000000', '2.373503', '-0.250000']","['Ag', '0.000000', '-0.000000', '1.700885']","['Ag', '-0.000000', '0.000000', '-1.200885']","['Ag', '-0.000000', '-2.373503', '-0.250000']",,,
Ag4_-1_03_4_0.1.dat,-1,141.60,03,4,0.1,"['Ag', '1.269284', '2.005942', '0.000000']","['Ag', '1.269284', '-0.705398', '0.000000']","['Ag', '-1.269284', '0.705398', '0.000000']","['Ag', '-1.269284', '-2.005942', '0.000000']",,,
Ag4_-1_03_4_-0.1.dat,-1,141.60,03,4,-0.1,"['Ag', '1.206547', '-2.044292', '-0.000000']","['Ag', '1.206547', '0.808030', '0.000000']","['Ag', '-1.206547', '-0.808030', '-0.000000']","['Ag', '-1.206547', '2.044292', '-0.000000']",,,
Ag4_-1_03_4_0.2.dat,-1,142.98,03,4,0.2,"['Ag', '1.300642', '1.986787', '0.000000']","['Ag', '1.300642', '-0.654063', '0.000000']","['Ag', '-1.300642', '0.654063', '0.000000']","['Ag', '-1.300642', '-1.986787', '0.000000']",,,
Ag4_-1_03_4_-0.2.dat,-1,142.98,03,4,-0.2,"['Ag', '1.175170', '-2.063485', '-0.000000']","['Ag', '1.175170', '0.859328', '-0.000000']","['Ag', '-1.175170', '-0.859328', '-0.000000']","['Ag', '-1.175170', '2.063485', '-0.000000']",,,
Ag4_-1_03_4_0.3.dat,-1,145.50,03,4,0.3,"['Ag', '1.331993', '1.967647', '0.000000']","['Ag', '1.331993', '-0.602713', '0.000000']","['Ag', '-1.331993', '0.602713', '0.000000']","['Ag', '-1.331993', '-1.967647', '0.000000']",,,
Ag4_-1_03_4_-0.3.dat,-1,145.50,03,4,-0.3,"['Ag', '1.143787', '-2.082688', '-0.000000']","['Ag', '1.143787', '0.910615', '0.000000']","['Ag', '-1.143787', '-0.910615', '0.000000']","['Ag', '-1.143787', '2.082688', '-0.000000']",,,
Ag4_-1_03_4_0.4.dat,-1,149.48,03,4,0.4,"['Ag', '1.363335', '1.948522', '0.000000']","['Ag', '1.363335', '-0.551347', '0.000000']","['Ag', '-1.363335', '0.551347', '0.000000']","['Ag', '-1.363335', '-1.948522', '0.000000']",,,
Ag4_-1_03_4_-0.4.dat,-1,149.48,03,4,-0.4,"['Ag', '1.112399', '-2.101901', '0.000000']","['Ag', '1.112399', '0.961892', '0.000000']","['Ag', '-1.112399', '-0.961892', '0.000000']","['Ag', '-1.112399', '2.101901', '-0.000000']",,,
Ag4_-1_03_4_0.5.dat,-1,155.43,03,4,0.5,"['Ag', '1.394669', '1.929414', '0.000000']","['Ag', '1.394669', '-0.499964', '0.000000']","['Ag', '-1.394669', '0.499964', '0.000000']","['Ag', '-1.394669', '-1.929414', '0.000000']",,,
Ag4_-1_03_4_-0.5.dat,-1,155.43,03,4,-0.5,"['Ag', '1.081006', '-2.121124', '0.000000']","['Ag', '1.081006', '1.013160', '0.000000']","['Ag', '-1.081006', '-1.013160', '0.000000']","['Ag', '-1.081006', '2.121124', '-0.000000']",,,
Ag4_-1_03_5_0.1.dat,-1,143.06,03,5,0.1,"['Ag', '0.000000', '0.000000', '2.422503']","['Ag', '0.000000', '1.501885', '0.000000']","['Ag', '-0.000000', '-1.501885', '0.000000']","['Ag', '0.000000', '0.000000', '-2.422503']",,,
Ag4_-1_03_5_-0.1.dat,-1,140.74,03,5,-0.1,"['Ag', '0.000000', '0.000000', '2.324503']","['Ag', '0.000000', '1.399885', '0.000000']","['Ag', '-0.000000', '-1.399885', '0.000000']","['Ag', '0.000000', '0.000000', '-2.324503']",,,
Ag4_-1_03_5_0.2.dat,-1,145.97,03,5,0.2,"['Ag', '0.000000', '0.000000', '2.471503']","['Ag', '0.000000', '1.552885', '0.000000']","['Ag', '-0.000000', '-1.552885', '0.000000']","['Ag', '0.000000', '0.000000', '-2.471503']",,,
Ag4_-1_03_5_-0.2.dat,-1,142.46,03,5,-0.2,"['Ag', '0.000000', '0.000000', '2.275503']","['Ag', '0.000000', '1.348885', '0.000000']","['Ag', '-0.000000', '-1.348885', '0.000000']","['Ag', '0.000000', '0.000000', '-2.275503']",,,
Ag4_-1_03_5_0.3.dat,-1,149.57,03,5,0.3,"['Ag', '0.000000', '0.000000', '2.520503']","['Ag', '0.000000', '1.603885', '0.000000']","['Ag', '-0.000000', '-1.603885', '0.000000']","['Ag', '0.000000', '0.000000', '-2.520503']",,,
Ag4_-1_03_5_-0.3.dat,-1,147.19,03,5,-0.3,"['Ag', '0.000000', '0.000000', '2.226503']","['Ag', '0.000000', '1.297885', '0.000000']","['Ag', '-0.000000', '-1.297885', '0.000000']","['Ag', '0.000000', '0.000000', '-2.226503']",,,
Ag4_-1_03_5_0.4.dat,-1,153.60,03,5,0.4,"['Ag', '0.000000', '0.000000', '2.569503']","['Ag', '0.000000', '1.654885', '0.000000']","['Ag', '-0.000000', '-1.654885', '0.000000']","['Ag', '0.000000', '0.000000', '-2.569503']",,,
Ag4_-1_03_5_-0.4.dat,-1,156.18,03,5,-0.4,"['Ag', '0.000000', '0.000000', '2.177503']","['Ag', '0.000000', '1.246885', '0.000000']","['Ag', '-0.000000', '-1.246885', '0.000000']","['Ag', '0.000000', '0.000000', '-2.177503']",,,
Ag4_-1_03_5_0.5.dat,-1,157.89,03,5,0.5,"['Ag', '0.000000', '0.000000', '2.618503']","['Ag', '0.000000', '1.705885', '0.000000']","['Ag', '-0.000000', '-1.705885', '0.000000']","['Ag', '0.000000', '0.000000', '-2.618503']",,,
Ag4_-1_03_5_-0.5.dat,-1,171.12,03,5,-0.5,"['Ag', '0.000000', '0.000000', '2.128503']","['Ag', '0.000000', '1.195885', '0.000000']","['Ag', '-0.000000', '-1.195885', '0.000000']","['Ag', '0.000000', '0.000000', '-2.128503']",,,
Ag4_-1_03_6_0.1.dat,-1,141.97,03,6,0.1,"['Ag', '0.000000', '0.000000', '2.423503']","['Ag', '0.000000', '1.450885', '-0.050000']","['Ag', '-0.000000', '-1.450885', '-0.050000']","['Ag', '0.000000', '-0.000000', '-2.323503']",,,
Ag4_-1_03_6_-0.1.dat,-1,141.97,03,6,-0.1,"['Ag', '0.000000', '0.000000', '-2.323503']","['Ag', '0.000000', '1.450885', '-0.050000']","['Ag', '-0.000000', '-1.450885', '-0.050000']","['Ag', '0.000000', '0.000000', '2.423503']",,,
Ag4_-1_03_6_0.2.dat,-1,144.50,03,6,0.2,"['Ag', '0.000000', '-0.000000', '2.473503']","['Ag', '0.000000', '1.450885', '-0.100000']","['Ag', '-0.000000', '-1.450885', '-0.100000']","['Ag', '0.000000', '0.000000', '-2.273503']",,,
Ag4_-1_03_6_-0.2.dat,-1,144.50,03,6,-0.2,"['Ag', '0.000000', '0.000000', '-2.273503']","['Ag', '0.000000', '1.450885', '-0.100000']","['Ag', '-0.000000', '-1.450885', '-0.100000']","['Ag', '0.000000', '0.000000', '2.473503']",,,
Ag4_-1_03_6_0.3.dat,-1,149.02,03,6,0.3,"['Ag', '0.000000', '0.000000', '2.523503']","['Ag', '0.000000', '1.450885', '-0.150000']","['Ag', '-0.000000', '-1.450885', '-0.150000']","['Ag', '0.000000', '-0.000000', '-2.223503']",,,
Ag4_-1_03_6_-0.3.dat,-1,149.02,03,6,-0.3,"['Ag', '0.000000', '-0.000000', '-2.223503']","['Ag', '0.000000', '1.450885', '-0.150000']","['Ag', '-0.000000', '-1.450885', '-0.150000']","['Ag', '0.000000', '0.000000', '2.523503']",,,
Ag4_-1_03_6_0.4.dat,-1,156.05,03,6,0.4,"['Ag', '0.000000', '0.000000', '2.573503']","['Ag', '0.000000', '1.450885', '-0.200000']","['Ag', '-0.000000', '-1.450885', '-0.200000']","['Ag', '0.000000', '-0.000000', '-2.173503']",,,
Ag4_-1_03_6_-0.4.dat,-1,156.05,03,6,-0.4,"['Ag', '0.000000', '0.000000', '-2.173503']","['Ag', '0.000000', '1.450885', '-0.200000']","['Ag', '-0.000000', '-1.450885', '-0.200000']","['Ag', '0.000000', '0.000000', '2.573503']",,,
Ag4_-1_03_6_0.5.dat,-1,166.30,03,6,0.5,"['Ag', '0.000000', '-0.000000', '2.623503']","['Ag', '0.000000', '1.450885', '-0.250000']","['Ag', '-0.000000', '-1.450885', '-0.250000']","['Ag', '0.000000', '0.000000', '-2.123503']",,,
Ag4_-1_03_6_-0.5.dat,-1,166.30,03,6,-0.5,"['Ag', '0.000000', '0.000000', '-2.123503']","['Ag', '0.000000', '1.450885', '-0.250000']","['Ag', '-0.000000', '-1.450885', '-0.250000']","['Ag', '0.000000', '0.000000', '2.623503']",,,
Ag4_-1_03_eq.dat,-1,141.16,03,1,0,"['Ag', '0.000000', '0.000000', '2.373503']","['Ag', '0.000000', '1.450885', '0.000000']","['Ag', '-0.000000', '-1.450885', '0.000000']","['Ag', '0.000000', '0.000000', '-2.373503']",,,
Ag5_0_01_1_0.4.dat,0,208.94,01,1,0.4,"['Ag', '-2.727386', '-0.953982', '0.129361']","['Ag', '-0.000006', '-1.009852', '-0.000548']","['Ag', '2.727370', '-0.954001', '-0.128800']","['Ag', '1.399552', '1.458917', '0.251541']","['Ag', '-1.399530', '1.458918', '-0.251554']",,
Ag5_0_01_2_-0.4.dat,0,209.22,01,2,-0.4,"['Ag', '2.727435', '-0.953920', '-0.165481']","['Ag', '0.000006', '-1.009974', '0.323368']","['Ag', '-2.727419', '-0.953939', '-0.165398']","['Ag', '-1.399456', '1.458916', '0.003675']","['Ag', '1.399434', '1.458917', '0.003836']",,
Ag5_0_01_3_0.1.dat,0,208.18,01,3,0.1,"['Ag', '-2.789754', '-0.873628', '0.000322']","['Ag', '-0.054332', '-1.008588', '-0.000548']","['Ag', '2.662897', '-1.031143', '0.000239']","['Ag', '1.490726', '1.453068', '0.000074']","['Ag', '-1.309537', '1.460290', '-0.000087']",,
Ag5_0_01_4_0.2.dat,0,209.08,01,4,0.2,"['Ag', '-2.756824', '-0.869051', '0.000322']","['Ag', '0.000671', '-1.144252', '-0.000548']","['Ag', '2.758029', '-0.867732', '0.000239']","['Ag', '1.349507', '1.440844', '0.000074']","['Ag', '-1.351383', '1.440190', '-0.000087']",,
Ag5_0_01_5_-0.5.dat,0,221.14,01,5,-0.5,"['Ag', '-2.427436', '-0.994978', '0.000322']","['Ag', '-0.000008', '-1.165852', '-0.000548']","['Ag', '2.427418', '-0.995005', '0.000239']","['Ag', '1.314458', '1.577915', '0.000074']","['Ag', '-1.314432', '1.577920', '-0.000087']",,
Ag5_1_01_4_-0.1.dat,1,339.13,01,4,-0.1,"['Ag', '-0.000218', '-0.000296', '-0.000461']","['Ag', '-2.403829', '-0.896501', '0.995453']","['Ag', '2.403378', '0.995980', '0.896394']","['Ag', '2.403785', '-0.995880', '-0.895940']","['Ag', '-2.403116', '0.896698', '-0.995446']",,
Ag5_-1_01_5_0.1.dat,-1,163.99,01,5,0.1,"['Ag', '-2.679805', '1.130694', '-0.000000']","['Ag', '0.000000', '1.069745', '-0.000000']","['Ag', '2.708713', '0.893537', '0.000000']","['Ag', '1.333884', '-1.543287', '0.000000']","['Ag', '-1.362791', '-1.550689', '-0.000000']",,
Ag5_-1_01_5_-0.1.dat,-1,163.99,01,5,-0.1,"['Ag', '2.708713', '0.893537', '0.000000']","['Ag', '0.000000', '1.069745', '0.000000']","['Ag', '-2.679805', '1.130694', '0.000000']","['Ag', '-1.362791', '-1.550689', '0.000000']","['Ag', '1.333884', '-1.543287', '0.000000']",,
Ag5_-1_01_5_0.2.dat,-1,164.76,01,5,0.2,"['Ag', '-2.658747', '1.248950', '0.000000']","['Ag', '0.000000', '1.070907', '0.000000']","['Ag', '2.716500', '0.775150', '0.000000']","['Ag', '1.321225', '-1.540109', '-0.000000']","['Ag', '-1.378977', '-1.554897', '-0.000000']",,
Ag5_-1_01_5_-0.2.dat,-1,164.76,01,5,-0.2,"['Ag', '2.716500', '0.775150', '0.000000']","['Ag', '0.000000', '1.070907', '0.000000']","['Ag', '-2.658747', '1.248950', '0.000000']","['Ag', '-1.378977', '-1.554897', '0.000000']","['Ag', '1.321225', '-1.540109', '0.000000']",,
Ag5_1_01_5_-0.3.dat,1,343.13,01,5,-0.3,"['Ag', '0.004778', '-0.169276', '-0.046255']","['Ag', '2.370592', '-0.759482', '1.102886']","['Ag', '-2.267603', '-1.025708', '-0.858255']","['Ag', '-2.639803', '1.058317', '0.784665']","['Ag', '2.532035', '0.896148', '-0.983041']",,
Ag5_-1_01_5_0.3.dat,-1,166.27,01,5,0.3,"['Ag', '-2.633367', '1.366652', '0.000000']","['Ag', '0.000000', '1.072842', '0.000000']","['Ag', '2.719839', '0.657234', '0.000000']","['Ag', '1.309799', '-1.537293', '-0.000000']","['Ag', '-1.396271', '-1.559434', '-0.000000']",,
Ag5_-1_01_5_-0.3.dat,-1,166.27,01,5,-0.3,"['Ag', '2.719839', '0.657234', '0.000000']","['Ag', '0.000000', '1.072842', '0.000000']","['Ag', '-2.633367', '1.366652', '0.000000']","['Ag', '-1.396271', '-1.559434', '0.000000']","['Ag', '1.309799', '-1.537293', '0.000000']",,
Ag5_-1_01_5_0.4.dat,-1,168.86,01,5,0.4,"['Ag', '-2.603752', '1.483556', '-0.000000']","['Ag', '0.000000', '1.075544', '-0.000000']","['Ag', '2.718758', '0.540042', '0.000000']","['Ag', '1.299630', '-1.534847', '0.000000']","['Ag', '-1.414636', '-1.564295', '-0.000000']",,
Ag5_-1_01_5_-0.4.dat,-1,168.86,01,5,-0.4,"['Ag', '2.718758', '0.540042', '0.000000']","['Ag', '0.000000', '1.075544', '0.000000']","['Ag', '-2.603752', '1.483556', '0.000000']","['Ag', '-1.414636', '-1.564295', '0.000000']","['Ag', '1.299630', '-1.534847', '0.000000']",,
Ag5_-1_01_5_0.5.dat,-1,173.12,01,5,0.5,"['Ag', '-2.570011', '1.599428', '0.000000']","['Ag', '-0.000000', '1.079009', '0.000000']","['Ag', '2.713308', '0.423822', '-0.000000']","['Ag', '1.290736', '-1.532784', '-0.000000']","['Ag', '-1.434032', '-1.569476', '0.000000']",,
Ag5_-1_01_5_-0.5.dat,-1,173.12,01,5,-0.5,"['Ag', '2.713308', '0.423822', '0.000000']","['Ag', '-0.000000', '1.079009', '0.000000']","['Ag', '-2.570011', '1.599428', '0.000000']","['Ag', '-1.434032', '-1.569476', '0.000000']","['Ag', '1.290736', '-1.532784', '0.000000']",,
Ag5_1_01_7_0.4.dat,1,352.22,01,7,0.4,"['Ag', '0.262418', '-0.000140', '-0.000527']","['Ag', '2.386930', '1.468610', '0.008021']","['Ag', '-2.518192', '-0.009757', '1.196959']","['Ag', '-2.518571', '0.009672', '-1.196639']","['Ag', '2.387415', '-1.468385', '-0.007814']",,
Ag5_1_01_8_0.3.dat,1,351.97,01,8,0.3,"['Ag', '-0.000018', '-0.000296', '-0.000461']","['Ag', '-2.431542', '-0.792498', '0.879665']","['Ag', '2.431582', '0.880169', '0.792172']","['Ag', '2.431981', '-0.879873', '-0.791960']","['Ag', '-2.432003', '0.792499', '-0.879416']",,
Ag5_1_01_9_0.5.dat,1,382.88,01,9,0.5,"['Ag', '-0.304018', '-0.000527', '-0.000142']","['Ag', '-2.376540', '0.009430', '1.148738']","['Ag', '2.528589', '1.516833', '-0.007096']","['Ag', '2.528974', '-1.516492', '0.007047']","['Ag', '-2.377005', '-0.009244', '-1.148547']",,
Ag5_-1_02_1_-0.1.dat,-1,169.36,02,1,-0.1,"['Ag', '-1.362418', '-1.757948', '0.000000']","['Ag', '-2.506496', '0.776243', '0.000000']","['Ag', '1.320364', '-1.632055', '-0.000000']","['Ag', '0.000000', '1.763038', '-0.000000']","['Ag', '2.548550', '0.850723', '-0.000000']",,
Ag5_-1_02_4_0.2.dat,-1,170.00,02,4,0.2,"['Ag', '1.339908', '-1.733286', '0.000000']","['Ag', '2.455785', '0.774692', '0.000000']","['Ag', '-1.339952', '-1.732963', '0.000000']","['Ag', '0.000000', '1.916558', '0.000000']","['Ag', '-2.455741', '0.774999', '0.000000']",,
Ag5_-1_02_5_-0.3.dat,-1,173.17,02,5,-0.3,"['Ag', '1.305908', '-1.574286', '0.000000']","['Ag', '2.602785', '0.663692', '0.000000']","['Ag', '-1.305952', '-1.573963', '0.000000']","['Ag', '0.000000', '1.820558', '0.000000']","['Ag', '-2.602741', '0.663999', '0.000000']",,
Ag5_-1_02_6_0.4.dat,-1,180.09,02,6,0.4,"['Ag', '-1.375508', '-1.580426', '0.000000']","['Ag', '-2.490451', '0.526613', '0.000000']","['Ag', '1.319191', '-1.813631', '0.000000']","['Ag', '0.000000', '1.764238', '0.000000']","['Ag', '2.546768', '1.103206', '0.000000']",,
Ag5_-1_02_7_-0.5.dat,-1,186.40,02,7,-0.5,"['Ag', '1.266908', '-1.549886', '0.000000']","['Ag', '2.252785', '0.773092', '0.000000']","['Ag', '-1.266952', '-1.549563', '0.000000']","['Ag', '0.000000', '1.552958', '0.000000']","['Ag', '-2.252741', '0.773399', '0.000000']",,
Ag5_-1_03_1_0.3.dat,-1,167.31,03,1,0.3,"['Ag', '-2.166717', '-1.274608', '-0.000000']","['Ag', '0.419425', '-2.083021', '-0.000000']","['Ag', '-0.884115', '3.190306', '0.000000']","['Ag', '2.631408', '-0.490341', '-0.000000']","['Ag', '0.000000', '0.657665', '0.000000']",,
Ag5_-1_03_1_-0.3.dat,-1,167.31,03,1,-0.3,"['Ag', '2.631408', '-0.490341', '0.000000']","['Ag', '0.419425', '-2.083021', '0.000000']","['Ag', '-0.884115', '3.190306', '0.000000']","['Ag', '-2.166717', '-1.274608', '0.000000']","['Ag', '0.000000', '0.657665', '0.000000']",,
Ag5_-1_03_1_0.5.dat,-1,167.75,03,1,0.5,"['Ag', '-1.980531', '-1.464139', '0.000000']","['Ag', '0.673191', '-2.015690', '0.000000']","['Ag', '-1.419034', '3.002274', '-0.000000']","['Ag', '2.726375', '-0.205365', '0.000000']","['Ag', '0.000000', '0.682919', '-0.000000']",,
Ag5_-1_03_1_-0.5.dat,-1,167.75,03,1,-0.5,"['Ag', '2.726375', '-0.205365', '0.000000']","['Ag', '0.673191', '-2.015690', '0.000000']","['Ag', '-1.419034', '3.002274', '0.000000']","['Ag', '-1.980531', '-1.464139', '0.000000']","['Ag', '0.000000', '0.682919', '0.000000']",,
Ag5_-1_03_1_0.75.dat,-1,168.86,03,1,0.75,"['Ag', '-1.757784', '-1.637148', '-0.000000']","['Ag', '0.945012', '-1.904120', '-0.000000']","['Ag', '-1.992013', '2.681646', '0.000000']","['Ag', '2.804785', '0.129894', '-0.000000']","['Ag', '0.000000', '0.729729', '0.000000']",,
Ag5_-1_03_1_-0.75.dat,-1,168.86,03,1,-0.75,"['Ag', '2.804785', '0.129894', '0.000000']","['Ag', '0.945012', '-1.904120', '0.000000']","['Ag', '-1.992013', '2.681646', '0.000000']","['Ag', '-1.757784', '-1.637148', '0.000000']","['Ag', '0.000000', '0.729729', '0.000000']",,
Ag5_-1_03_1_1.dat,-1,170.74,03,1,1,"['Ag', '-1.563164', '-1.747249', '-0.000000']","['Ag', '1.162974', '-1.780381', '0.000000']","['Ag', '-2.451460', '2.309659', '-0.000000']","['Ag', '2.851650', '0.427352', '0.000000']","['Ag', '0.000000', '0.790619', '-0.000000']",,
Ag5_-1_03_1_-1.dat,-1,170.74,03,1,-1,"['Ag', '2.851650', '0.427352', '0.000000']","['Ag', '1.162974', '-1.780381', '0.000000']","['Ag', '-2.451460', '2.309659', '0.000000']","['Ag', '-1.563164', '-1.747249', '0.000000']","['Ag', '0.000000', '0.790619', '0.000000']",,
Ag5_-1_03_3_0.3.dat,-1,167.93,03,3,0.3,"['Ag', '-0.092490', '-0.913645', '2.427935']","['Ag', '-0.520602', '-2.060596', '-0.000000']","['Ag', '0.798071', '3.207795', '0.000000']","['Ag', '-0.092490', '-0.913645', '-2.427935']","['Ag', '-0.092490', '0.680092', '0.000000']",,
Ag5_-1_03_3_-0.3.dat,-1,167.93,03,3,-0.3,"['Ag', '0.092490', '-0.913645', '2.427935']","['Ag', '0.520602', '-2.060596', '-0.000000']","['Ag', '-0.798071', '3.207795', '0.000000']","['Ag', '0.092490', '-0.913645', '-2.427935']","['Ag', '0.092490', '0.680092', '0.000000']",,
Ag5_-1_03_3_0.5.dat,-1,169.45,03,3,0.5,"['Ag', '-0.147904', '-0.918330', '2.427935']","['Ag', '-0.832519', '-1.956829', '0.000000']","['Ag', '1.276231', '3.050790', '0.000000']","['Ag', '-0.147904', '-0.918330', '-2.427935']","['Ag', '-0.147904', '0.742700', '0.000000']",,
Ag5_-1_03_3_-0.5.dat,-1,169.45,03,3,-0.5,"['Ag', '0.147904', '-0.918330', '2.427935']","['Ag', '0.832519', '-1.956829', '0.000000']","['Ag', '-1.276231', '3.050790', '0.000000']","['Ag', '0.147904', '-0.918330', '-2.427935']","['Ag', '0.147904', '0.742700', '0.000000']",,
Ag5_-1_03_3_0.75.dat,-1,172.70,03,3,0.75,"['Ag', '-0.206430', '-0.930255', '2.427935']","['Ag', '-1.161944', '-1.783894', '-0.000000']","['Ag', '1.781233', '2.789497', '0.000000']","['Ag', '-0.206430', '-0.930255', '-2.427935']","['Ag', '-0.206430', '0.854907', '0.000000']",,
Ag5_-1_03_3_-0.75.dat,-1,172.70,03,3,-0.75,"['Ag', '0.206430', '-0.930255', '2.427935']","['Ag', '1.161944', '-1.783894', '0.000000']","['Ag', '-1.781233', '2.789497', '-0.000000']","['Ag', '0.206430', '-0.930255', '-2.427935']","['Ag', '0.206430', '0.854907', '0.000000']",,
Ag5_-1_03_3_1.dat,-1,177.67,03,3,1,"['Ag', '-0.252531', '-0.950847', '2.427935']","['Ag', '-1.421440', '-1.589363', '0.000000']","['Ag', '2.179034', '2.496216', '-0.000000']","['Ag', '-0.252531', '-0.950847', '-2.427935']","['Ag', '-0.252531', '0.994840', '-0.000000']",,
Ag5_-1_03_3_-1.dat,-1,177.67,03,3,-1,"['Ag', '0.252531', '-0.950847', '2.427935']","['Ag', '1.421440', '-1.589363', '0.000000']","['Ag', '-2.179034', '2.496216', '-0.000000']","['Ag', '0.252531', '-0.950847', '-2.427935']","['Ag', '0.252531', '0.994840', '0.000000']",,
Ag5_-1_03_5_0.3.dat,-1,170.18,03,5,0.3,"['Ag', '2.490734', '0.008691', '0.000000']","['Ag', '0.607724', '-2.037983', '0.000000']","['Ag', '-1.069193', '3.127087', '-0.000000']","['Ag', '-2.029265', '-1.778257', '0.000000']","['Ag', '0.000000', '0.680463', '-0.000000']",,
Ag5_-1_03_5_-0.3.dat,-1,170.18,03,5,-0.3,"['Ag', '-2.029265', '-1.778257', '0.000000']","['Ag', '0.607724', '-2.037983', '-0.000000']","['Ag', '-1.069193', '3.127087', '0.000000']","['Ag', '2.490734', '0.008691', '-0.000000']","['Ag', '0.000000', '0.680463', '-0.000000']",,
Ag5_-1_03_5_0.5.dat,-1,178.89,03,5,0.5,"['Ag', '2.368038', '0.515879', '-0.000000']","['Ag', '0.928402', '-1.917277', '-0.000000']","['Ag', '-1.633376', '2.873014', '0.000000']","['Ag', '-1.663064', '-2.213991', '0.000000']","['Ag', '0.000000', '0.742374', '0.000000']",,
Ag5_-1_03_5_-0.5.dat,-1,178.89,03,5,-0.5,"['Ag', '-1.663064', '-2.213991', '0.000000']","['Ag', '0.928402', '-1.917277', '0.000000']","['Ag', '-1.633376', '2.873014', '0.000000']","['Ag', '2.368038', '0.515879', '0.000000']","['Ag', '0.000000', '0.742374', '0.000000']",,
Ag5_-1_03_5_0.75.dat,-1,211.44,03,5,0.75,"['Ag', '-2.125664', '0.981234', '-0.000000']","['Ag', '-1.215710', '-1.757719', '-0.000000']","['Ag', '2.138847', '2.519525', '0.000000']","['Ag', '1.202526', '-2.593435', '-0.000000']","['Ag', '0.000000', '0.850395', '0.000000']",,
Ag5_-1_03_5_-0.75.dat,-1,211.44,03,5,-0.75,"['Ag', '1.202526', '-2.593435', '0.000000']","['Ag', '-1.215710', '-1.757719', '0.000000']","['Ag', '2.138847', '2.519525', '0.000000']","['Ag', '-2.125664', '0.981234', '0.000000']","['Ag', '0.000000', '0.850395', '0.000000']",,
Ag5_-1_03_5_1.dat,-1,307.81,03,5,1,"['Ag', '-1.858593', '1.287175', '0.000000']","['Ag', '-1.403916', '-1.624208', '0.000000']","['Ag', '2.469966', '2.196069', '-0.000000']","['Ag', '0.792544', '-2.840893', '-0.000000']","['Ag', '0.000000', '0.981857', '0.000000']",,
Ag5_-1_03_5_-1.dat,-1,307.81,03,5,-1,"['Ag', '0.792544', '-2.840893', '0.000000']","['Ag', '-1.403916', '-1.624208', '0.000000']","['Ag', '2.469966', '2.196069', '0.000000']","['Ag', '-1.858593', '1.287175', '0.000000']","['Ag', '0.000000', '0.981857', '0.000000']",,
Ag5_-1_03_7_0.3.dat,-1,173.02,03,7,0.3,"['Ag', '0.000000', '2.292935', '-0.953582']","['Ag', '0.000000', '-0.000000', '-1.956657']","['Ag', '0.000000', '0.000000', '3.169797']","['Ag', '-0.000000', '-2.292935', '-0.953582']","['Ag', '0.000000', '0.000000', '0.694023']",,
Ag5_-1_03_7_-0.3.dat,-1,174.41,03,7,-0.3,"['Ag', '0.000000', '2.562935', '-0.869582']","['Ag', '0.000000', '0.000000', '-2.292657']","['Ag', '0.000000', '-0.000000', '3.439797']","['Ag', '-0.000000', '-2.562935', '-0.869582']","['Ag', '0.000000', '-0.000000', '0.592023']",,
Ag5_-1_03_7_0.5.dat,-1,191.46,03,7,0.5,"['Ag', '0.000000', '2.202935', '-0.981582']","['Ag', '0.000000', '-0.000000', '-1.844657']","['Ag', '0.000000', '0.000000', '3.079797']","['Ag', '-0.000000', '-2.202935', '-0.981582']","['Ag', '0.000000', '0.000000', '0.728023']",,
Ag5_-1_03_7_-0.5.dat,-1,182.65,03,7,-0.5,"['Ag', '0.000000', '2.652935', '-0.841582']","['Ag', '0.000000', '-0.000000', '-2.404657']","['Ag', '0.000000', '0.000000', '3.529797']","['Ag', '-0.000000', '-2.652935', '-0.841582']","['Ag', '0.000000', '0.000000', '0.558023']",,
Ag5_-1_03_7_0.75.dat,-1,244.48,03,7,0.75,"['Ag', '0.000000', '2.090435', '-1.016582']","['Ag', '0.000000', '0.000000', '-1.704657']","['Ag', '0.000000', '-0.000000', '2.967297']","['Ag', '-0.000000', '-2.090435', '-1.016582']","['Ag', '0.000000', '-0.000000', '0.770523']",,
Ag5_-1_03_7_1.dat,-1,355.09,03,7,1,"['Ag', '0.000000', '1.977935', '-1.051582']","['Ag', '0.000000', '0.000000', '-1.564657']","['Ag', '0.000000', '-0.000000', '2.854797']","['Ag', '-0.000000', '-1.977935', '-1.051582']","['Ag', '0.000000', '-0.000000', '0.813023']",,
